X,Y,PredictedY,Error
-0.849151,-0.849164,-0.850090,0.000926
-0.848805,-0.848921,-0.849744,0.000822
-0.848459,-0.848564,-0.849397,0.000834
-0.848112,-0.848265,-0.849051,0.000786
-0.847766,-0.847835,-0.848704,0.000870
-0.847419,-0.847477,-0.848358,0.000881
-0.847073,-0.847134,-0.848012,0.000878
-0.846727,-0.846852,-0.847665,0.000814
-0.846380,-0.846513,-0.847319,0.000806
-0.846034,-0.846062,-0.846972,0.000911
-0.845687,-0.845769,-0.846626,0.000857
-0.845341,-0.845378,-0.846280,0.000902
-0.844995,-0.844982,-0.845933,0.000951
-0.844648,-0.844758,-0.845587,0.000829
-0.844302,-0.844324,-0.845240,0.000916
-0.843955,-0.844040,-0.844894,0.000853
-0.843609,-0.843725,-0.844548,0.000822
-0.843263,-0.843364,-0.844201,0.000838
-0.842916,-0.842909,-0.843855,0.000946
-0.842570,-0.842574,-0.843508,0.000934
-0.842223,-0.842347,-0.843162,0.000814
-0.841877,-0.841989,-0.842815,0.000826
-0.841531,-0.841620,-0.842469,0.000849
-0.841184,-0.841184,-0.842123,0.000939
-0.840838,-0.840901,-0.841776,0.000875
-0.840491,-0.840582,-0.841430,0.000848
-0.840145,-0.840298,-0.841083,0.000785
-0.839798,-0.839920,-0.840737,0.000817
-0.839452,-0.839544,-0.840391,0.000847
-0.839106,-0.839246,-0.840044,0.000798
-0.838759,-0.838759,-0.839698,0.000938
-0.838413,-0.838403,-0.839351,0.000949
-0.838066,-0.838071,-0.839005,0.000934
-0.837720,-0.837817,-0.838659,0.000841
-0.837374,-0.837499,-0.838312,0.000813
-0.837027,-0.837072,-0.837966,0.000894
-0.836681,-0.836695,-0.837619,0.000925
-0.836334,-0.836454,-0.837273,0.000819
-0.835988,-0.836026,-0.836927,0.000901
-0.835642,-0.835651,-0.836580,0.000929
-0.835295,-0.835288,-0.836234,0.000946
-0.834949,-0.835101,-0.835887,0.000787
-0.834602,-0.834588,-0.835541,0.000952
-0.834256,-0.834346,-0.835194,0.000849
-0.833909,-0.834009,-0.834848,0.000839
-0.833563,-0.833607,-0.834502,0.000895
-0.833217,-0.833269,-0.834155,0.000886
-0.832870,-0.832976,-0.833809,0.000833
-0.832524,-0.832644,-0.833462,0.000818
-0.832177,-0.832169,-0.833116,0.000947
-0.831831,-0.831822,-0.832770,0.000948
-0.831485,-0.831640,-0.832423,0.000783
-0.831138,-0.831266,-0.832077,0.000810
-0.830792,-0.830822,-0.831730,0.000908
-0.830445,-0.830439,-0.831384,0.000945
-0.830099,-0.830122,-0.831038,0.000916
-0.829753,-0.829796,-0.830691,0.000895
-0.829406,-0.829414,-0.830345,0.000931
-0.829060,-0.829120,-0.829998,0.000878
-0.828713,-0.828778,-0.829652,0.000874
-0.828367,-0.828496,-0.829305,0.000809
-0.828021,-0.828022,-0.828959,0.000937
-0.827674,-0.827787,-0.828613,0.000826
-0.827328,-0.827483,-0.828266,0.000783
-0.826981,-0.827044,-0.827920,0.000876
-0.826635,-0.826663,-0.827573,0.000911
-0.826288,-0.826367,-0.827227,0.000860
-0.825942,-0.825977,-0.826881,0.000904
-0.825596,-0.825639,-0.826534,0.000895
-0.825249,-0.825242,-0.826188,0.000945
-0.824903,-0.825046,-0.825841,0.000795
-0.824556,-0.824604,-0.825495,0.000891
-0.824210,-0.824270,-0.825149,0.000878
-0.823864,-0.823922,-0.824802,0.000880
-0.823517,-0.823569,-0.824456,0.000887
-0.823171,-0.823295,-0.824109,0.000815
-0.822824,-0.822814,-0.823763,0.000949
-0.822478,-0.822590,-0.823417,0.000827
-0.822132,-0.822137,-0.823070,0.000933
-0.821785,-0.821782,-0.822724,0.000942
-0.821439,-0.821578,-0.822377,0.000799
-0.821092,-0.821169,-0.822031,0.000862
-0.820746,-0.820798,-0.821684,0.000886
-0.820399,-0.820391,-0.821338,0.000947
-0.820053,-0.820138,-0.820992,0.000854
-0.819707,-0.819852,-0.820645,0.000794
-0.819360,-0.819454,-0.820299,0.000845
-0.819014,-0.819082,-0.819952,0.000871
-0.818667,-0.818718,-0.819606,0.000888
-0.818321,-0.818336,-0.819260,0.000923
-0.817975,-0.817980,-0.818913,0.000933
-0.817628,-0.817735,-0.818567,0.000832
-0.817282,-0.817340,-0.818220,0.000881
-0.816935,-0.816929,-0.817874,0.000945
-0.816589,-0.816665,-0.817528,0.000863
-0.816243,-0.816330,-0.817181,0.000851
-0.815896,-0.816011,-0.816835,0.000824
-0.815550,-0.815605,-0.816488,0.000884
-0.815203,-0.815254,-0.816142,0.000888
-0.814857,-0.814983,-0.815795,0.000812
-0.814510,-0.814517,-0.815449,0.000932
-0.814164,-0.814291,-0.815103,0.000812
-0.813818,-0.813807,-0.814756,0.000949
-0.813471,-0.813530,-0.814410,0.000880
-0.813125,-0.813112,-0.814063,0.000951
-0.812778,-0.812816,-0.813717,0.000901
-0.812432,-0.812548,-0.813371,0.000822
-0.812086,-0.812096,-0.813024,0.000928
-0.811739,-0.811822,-0.812678,0.000856
-0.811393,-0.811524,-0.812331,0.000807
-0.811046,-0.811129,-0.811985,0.000856
-0.810700,-0.810843,-0.811639,0.000795
-0.810354,-0.810452,-0.811292,0.000840
-0.810007,-0.810105,-0.810946,0.000841
-0.809661,-0.809667,-0.810599,0.000932
-0.809314,-0.809356,-0.810253,0.000897
-0.808968,-0.809022,-0.809907,0.000885
-0.808622,-0.808698,-0.809560,0.000862
-0.808275,-0.808358,-0.809214,0.000856
-0.807929,-0.807991,-0.808867,0.000876
-0.807582,-0.807638,-0.808521,0.000883
-0.807236,-0.807296,-0.808174,0.000878
-0.806889,-0.807009,-0.807828,0.000819
-0.806543,-0.806654,-0.807482,0.000828
-0.806197,-0.806249,-0.807135,0.000886
-0.805850,-0.805851,-0.806789,0.000938
-0.805504,-0.805655,-0.806442,0.000787
-0.805157,-0.805217,-0.806096,0.000879
-0.804811,-0.804862,-0.805750,0.000888
-0.804465,-0.804492,-0.805403,0.000911
-0.804118,-0.804127,-0.805057,0.000930
-0.803772,-0.803894,-0.804710,0.000817
-0.803425,-0.803545,-0.804364,0.000819
-0.803079,-0.803105,-0.804018,0.000912
-0.802733,-0.802846,-0.803671,0.000825
-0.802386,-0.802458,-0.803325,0.000867
-0.802040,-0.802141,-0.802978,0.000837
-0.801693,-0.801811,-0.802632,0.000821
-0.801347,-0.801485,-0.802285,0.000801
-0.801000,-0.801039,-0.801939,0.000900
-0.800654,-0.800702,-0.801593,0.000890
-0.800308,-0.800449,-0.801246,0.000798
-0.799961,-0.800007,-0.800900,0.000893
-0.799615,-0.799682,-0.800553,0.000872
-0.799268,-0.799413,-0.800207,0.000794
-0.798922,-0.798934,-0.799861,0.000927
-0.798576,-0.798611,-0.799514,0.000903
-0.798229,-0.798232,-0.799168,0.000936
-0.797883,-0.797975,-0.798821,0.000847
-0.797536,-0.797649,-0.798475,0.000826
-0.797190,-0.797198,-0.798129,0.000931
-0.796844,-0.796933,-0.797782,0.000849
-0.796497,-0.796579,-0.797436,0.000857
-0.796151,-0.796240,-0.797089,0.000850
-0.795804,-0.795914,-0.796743,0.000829
-0.795458,-0.795560,-0.796397,0.000837
-0.795112,-0.795105,-0.796050,0.000946
-0.794765,-0.794792,-0.795704,0.000912
-0.794419,-0.794519,-0.795357,0.000838
-0.794072,-0.794129,-0.795011,0.000882
-0.793726,-0.793747,-0.794665,0.000918
-0.793379,-0.793448,-0.794318,0.000870
-0.793033,-0.793105,-0.793972,0.000867
-0.792687,-0.792698,-0.793625,0.000928
-0.792340,-0.792466,-0.793279,0.000812
-0.791994,-0.792058,-0.792932,0.000875
-0.791647,-0.791762,-0.792586,0.000824
-0.791301,-0.791326,-0.792240,0.000914
-0.790955,-0.790978,-0.791893,0.000915
-0.790608,-0.790713,-0.791547,0.000834
-0.790262,-0.790282,-0.791200,0.000919
-0.789915,-0.789941,-0.790854,0.000913
-0.789569,-0.789682,-0.790508,0.000826
-0.789223,-0.789335,-0.790161,0.000826
-0.788876,-0.788981,-0.789815,0.000834
-0.788530,-0.788567,-0.789468,0.000902
-0.788183,-0.788200,-0.789122,0.000921
-0.787837,-0.787898,-0.788776,0.000877
-0.787490,-0.787590,-0.788429,0.000839
-0.787144,-0.787212,-0.788083,0.000871
-0.786798,-0.786797,-0.787736,0.000940
-0.786451,-0.786456,-0.787390,0.000934
-0.786105,-0.786119,-0.787043,0.000924
-0.785758,-0.785852,-0.786697,0.000845
-0.785412,-0.785483,-0.786351,0.000867
-0.785066,-0.785198,-0.786004,0.000807
-0.784719,-0.784834,-0.785658,0.000824
-0.784373,-0.784527,-0.785311,0.000784
-0.784026,-0.784081,-0.784965,0.000884
-0.783680,-0.783768,-0.784619,0.000850
-0.783334,-0.783420,-0.784272,0.000852
-0.782987,-0.783011,-0.783926,0.000915
-0.782641,-0.782638,-0.783579,0.000941
-0.782294,-0.782416,-0.783233,0.000817
-0.781948,-0.781997,-0.782887,0.000890
-0.781602,-0.781616,-0.782540,0.000924
-0.781255,-0.781377,-0.782194,0.000816
-0.780909,-0.780965,-0.781847,0.000883
-0.780562,-0.780667,-0.781501,0.000834
-0.780216,-0.780367,-0.781154,0.000788
-0.779869,-0.779964,-0.780808,0.000845
-0.779523,-0.779535,-0.780462,0.000926
-0.779177,-0.779261,-0.780115,0.000854
-0.778830,-0.778958,-0.779769,0.000811
-0.778484,-0.778609,-0.779422,0.000814
-0.778137,-0.778174,-0.779076,0.000902
-0.777791,-0.777928,-0.778730,0.000802
-0.777445,-0.777441,-0.778383,0.000942
-0.777098,-0.777216,-0.778037,0.000821
-0.776752,-0.776771,-0.777690,0.000919
-0.776405,-0.776445,-0.777344,0.000899
-0.776059,-0.776179,-0.776998,0.000818
-0.775713,-0.775818,-0.776651,0.000833
-0.775366,-0.775386,-0.776305,0.000919
-0.775020,-0.775158,-0.775958,0.000801
-0.774673,-0.774665,-0.775612,0.000947
-0.774327,-0.774345,-0.775266,0.000920
-0.773980,-0.773989,-0.774919,0.000930
-0.773634,-0.773722,-0.774573,0.000851
-0.773288,-0.773335,-0.774226,0.000891
-0.772941,-0.773086,-0.773880,0.000793
-0.772595,-0.772648,-0.773533,0.000886
-0.772248,-0.772315,-0.773187,0.000872
-0.771902,-0.772041,-0.772841,0.000800
-0.771556,-0.771575,-0.772494,0.000920
-0.771209,-0.771325,-0.772148,0.000822
-0.770863,-0.770951,-0.771801,0.000851
-0.770516,-0.770667,-0.771455,0.000788
-0.770170,-0.770236,-0.771109,0.000872
-0.769824,-0.769839,-0.770762,0.000923
-0.769477,-0.769510,-0.770416,0.000906
-0.769131,-0.769138,-0.770069,0.000932
-0.768784,-0.768775,-0.769723,0.000948
-0.768438,-0.768518,-0.769377,0.000859
-0.768092,-0.768117,-0.769030,0.000913
-0.767745,-0.767873,-0.768684,0.000811
-0.767399,-0.767515,-0.768337,0.000823
-0.767052,-0.767108,-0.767991,0.000883
-0.766706,-0.766815,-0.767644,0.000830
-0.766360,-0.766442,-0.767298,0.000856
-0.766013,-0.766074,-0.766952,0.000878
-0.765667,-0.765661,-0.766605,0.000944
-0.765320,-0.765464,-0.766259,0.000795
-0.764974,-0.765053,-0.765912,0.000859
-0.764627,-0.764757,-0.765566,0.000809
-0.764281,-0.764307,-0.765220,0.000913
-0.763935,-0.764083,-0.764873,0.000790
-0.763588,-0.763599,-0.764527,0.000928
-0.763242,-0.763355,-0.764180,0.000825
-0.762895,-0.762984,-0.763834,0.000850
-0.762549,-0.762677,-0.763488,0.000811
-0.762203,-0.762335,-0.763141,0.000806
-0.761856,-0.761953,-0.762795,0.000842
-0.761510,-0.761569,-0.762448,0.000879
-0.761163,-0.761194,-0.762102,0.000908
-0.760817,-0.760819,-0.761756,0.000937
-0.760471,-0.760598,-0.761409,0.000812
-0.760124,-0.760167,-0.761063,0.000896
-0.759778,-0.759898,-0.760716,0.000818
-0.759431,-0.759428,-0.760370,0.000942
-0.759085,-0.759123,-0.760023,0.000900
-0.758738,-0.758842,-0.759677,0.000835
-0.758392,-0.758395,-0.759331,0.000936
-0.758046,-0.758065,-0.758984,0.000920
-0.757699,-0.757767,-0.758638,0.000871
-0.757353,-0.757447,-0.758291,0.000844
-0.757006,-0.757152,-0.757945,0.000793
-0.756660,-0.756790,-0.757599,0.000809
-0.756314,-0.756333,-0.757252,0.000919
-0.755967,-0.756014,-0.756906,0.000891
-0.755621,-0.755738,-0.756559,0.000821
-0.755274,-0.755337,-0.756213,0.000876
-0.754928,-0.754956,-0.755867,0.000911
-0.754582,-0.754637,-0.755520,0.000883
-0.754235,-0.754222,-0.755174,0.000952
-0.753889,-0.754043,-0.754827,0.000784
-0.753542,-0.753585,-0.754481,0.000896
-0.753196,-0.753196,-0.754134,0.000938
-0.752850,-0.752995,-0.753788,0.000793
-0.752503,-0.752633,-0.753442,0.000809
-0.752157,-0.752169,-0.753095,0.000926
-0.751810,-0.751825,-0.752749,0.000923
-0.751464,-0.751576,-0.752402,0.000826
-0.751117,-0.751256,-0.752056,0.000800
-0.750771,-0.750879,-0.751710,0.000831
-0.750425,-0.750520,-0.751363,0.000843
-0.750078,-0.750147,-0.751017,0.000870
-0.749732,-0.749878,-0.750670,0.000793
-0.749385,-0.749374,-0.750324,0.000950
-0.749039,-0.749144,-0.749978,0.000834
-0.748693,-0.748827,-0.749631,0.000804
-0.748346,-0.748391,-0.749285,0.000893
-0.748000,-0.748119,-0.748938,0.000820
-0.747653,-0.747735,-0.748592,0.000857
-0.747307,-0.747437,-0.748245,0.000809
-0.746961,-0.747063,-0.747899,0.000836
-0.746614,-0.746718,-0.747553,0.000835
-0.746268,-0.746395,-0.747206,0.000811
-0.745921,-0.745948,-0.746860,0.000912
-0.745575,-0.745674,-0.746513,0.000839
-0.745228,-0.745346,-0.746167,0.000821
-0.744882,-0.745031,-0.745821,0.000790
-0.744536,-0.744566,-0.745474,0.000908
-0.744189,-0.744278,-0.745128,0.000850
-0.743843,-0.743837,-0.744781,0.000945
-0.743496,-0.743633,-0.744435,0.000802
-0.743150,-0.743237,-0.744089,0.000852
-0.742804,-0.742792,-0.743742,0.000950
-0.742457,-0.742514,-0.743396,0.000882
-0.742111,-0.742158,-0.743049,0.000891
-0.741764,-0.741821,-0.742703,0.000882
-0.741418,-0.741404,-0.742356,0.000952
-0.741072,-0.741069,-0.742010,0.000941
-0.740725,-0.740729,-0.741664,0.000934
-0.740379,-0.740367,-0.741317,0.000950
-0.740032,-0.740070,-0.740971,0.000901
-0.739686,-0.739825,-0.740624,0.000799
-0.739339,-0.739386,-0.740278,0.000892
-0.738993,-0.739075,-0.739932,0.000857
-0.738647,-0.738790,-0.739585,0.000795
-0.738300,-0.738313,-0.739239,0.000925
-0.737954,-0.737965,-0.738892,0.000927
-0.737607,-0.737679,-0.738546,0.000867
-0.737261,-0.737318,-0.738200,0.000881
-0.736915,-0.736966,-0.737853,0.000887
-0.736568,-0.736554,-0.737507,0.000952
-0.736222,-0.736224,-0.737160,0.000936
-0.735875,-0.735889,-0.736814,0.000925
-0.735529,-0.735557,-0.736468,0.000911
-0.735183,-0.735305,-0.736121,0.000816
-0.734836,-0.734840,-0.735775,0.000935
-0.734490,-0.734532,-0.735428,0.000896
-0.734143,-0.734181,-0.735082,0.000900
-0.733797,-0.733905,-0.734735,0.000831
-0.733451,-0.733583,-0.734389,0.000806
-0.733104,-0.733181,-0.734043,0.000862
-0.732758,-0.732811,-0.733696,0.000886
-0.732411,-0.732423,-0.733350,0.000927
-0.732065,-0.732211,-0.733003,0.000792
-0.731718,-0.731761,-0.732657,0.000896
-0.731372,-0.731370,-0.732311,0.000940
-0.731026,-0.731161,-0.731964,0.000803
-0.730679,-0.730775,-0.731618,0.000843
-0.730333,-0.730452,-0.731271,0.000820
-0.729986,-0.730142,-0.730925,0.000783
-0.729640,-0.729796,-0.730579,0.000782
-0.729294,-0.729288,-0.730232,0.000944
-0.728947,-0.729050,-0.729886,0.000836
-0.728601,-0.728724,-0.729539,0.000816
-0.728254,-0.728377,-0.729193,0.000816
-0.727908,-0.727914,-0.728846,0.000933
-0.727562,-0.727576,-0.728500,0.000924
-0.727215,-0.727233,-0.728154,0.000920
-0.726869,-0.726870,-0.727807,0.000937
-0.726522,-0.726574,-0.727461,0.000887
-0.726176,-0.726176,-0.727114,0.000938
-0.725829,-0.725932,-0.726768,0.000836
-0.725483,-0.725593,-0.726422,0.000829
-0.725137,-0.725166,-0.726075,0.000910
-0.724790,-0.724864,-0.725729,0.000865
-0.724444,-0.724498,-0.725382,0.000884
-0.724097,-0.724153,-0.725036,0.000883
-0.723751,-0.723825,-0.724690,0.000865
-0.723405,-0.723514,-0.724343,0.000829
-0.723058,-0.723140,-0.723997,0.000857
-0.722712,-0.722859,-0.723650,0.000791
-0.722365,-0.722427,-0.723304,0.000877
-0.722019,-0.722048,-0.722958,0.000910
-0.721673,-0.721765,-0.722611,0.000846
-0.721326,-0.721443,-0.722265,0.000821
-0.720980,-0.720976,-0.721918,0.000943
-0.720633,-0.720759,-0.721572,0.000813
-0.720287,-0.720339,-0.721226,0.000886
-0.719941,-0.720062,-0.720879,0.000817
-0.719594,-0.719674,-0.720533,0.000858
-0.719248,-0.719301,-0.720186,0.000886
-0.718901,-0.719022,-0.719840,0.000818
-0.718555,-0.718571,-0.719493,0.000922
-0.718208,-0.718260,-0.719147,0.000887
-0.717862,-0.717902,-0.718801,0.000898
-0.717516,-0.717554,-0.718454,0.000900
-0.717169,-0.717221,-0.718108,0.000886
-0.716823,-0.716965,-0.717761,0.000796
-0.716476,-0.716544,-0.717415,0.000871
-0.716130,-0.716192,-0.717069,0.000876
-0.715784,-0.715904,-0.716722,0.000818
-0.715437,-0.715438,-0.716376,0.000938
-0.715091,-0.715191,-0.716029,0.000838
-0.714744,-0.714804,-0.715683,0.000879
-0.714398,-0.714418,-0.715337,0.000918
-0.714052,-0.714149,-0.714990,0.000841
-0.713705,-0.713814,-0.714644,0.000829
-0.713359,-0.713417,-0.714297,0.000880
-0.713012,-0.713129,-0.713951,0.000822
-0.712666,-0.712793,-0.713604,0.000812
-0.712319,-0.712399,-0.713258,0.000859
-0.711973,-0.712060,-0.712912,0.000852
-0.711627,-0.711698,-0.712565,0.000867
-0.711280,-0.711384,-0.712219,0.000835
-0.710934,-0.710992,-0.711872,0.000881
-0.710587,-0.710742,-0.711526,0.000784
-0.710241,-0.710360,-0.711180,0.000819
-0.709895,-0.709990,-0.710833,0.000843
-0.709548,-0.709544,-0.710487,0.000943
-0.709202,-0.709257,-0.710140,0.000883
-0.708855,-0.708909,-0.709794,0.000885
-0.708509,-0.708565,-0.709448,0.000882
-0.708163,-0.708263,-0.709101,0.000838
-0.707816,-0.707816,-0.708755,0.000939
-0.707470,-0.707461,-0.708408,0.000947
-0.707123,-0.707223,-0.708062,0.000839
-0.706777,-0.706908,-0.707715,0.000807
-0.706431,-0.706524,-0.707369,0.000845
-0.706084,-0.706092,-0.707023,0.000931
-0.705738,-0.705800,-0.706676,0.000876
-0.705391,-0.705538,-0.706330,0.000792
-0.705045,-0.705142,-0.705983,0.000841
-0.704699,-0.704748,-0.705637,0.000889
-0.704352,-0.704442,-0.705291,0.000848
-0.704006,-0.704018,-0.704944,0.000926
-0.703659,-0.703687,-0.704598,0.000911
-0.703313,-0.703412,-0.704251,0.000839
-0.702966,-0.703072,-0.703905,0.000833
-0.702620,-0.702644,-0.703559,0.000914
-0.702274,-0.702327,-0.703212,0.000885
-0.701927,-0.702020,-0.702866,0.000846
-0.701581,-0.701650,-0.702519,0.000869
-0.701234,-0.701380,-0.702173,0.000793
-0.700888,-0.700911,-0.701827,0.000916
-0.700542,-0.700596,-0.701480,0.000884
-0.700195,-0.700237,-0.701134,0.000896
-0.699849,-0.699948,-0.700787,0.000839
-0.699502,-0.699557,-0.700441,0.000884
-0.699156,-0.699304,-0.700094,0.000790
-0.698810,-0.698947,-0.699748,0.000801
-0.698463,-0.698605,-0.699402,0.000797
-0.698117,-0.698190,-0.699055,0.000865
-0.697770,-0.697795,-0.698709,0.000914
-0.697424,-0.697453,-0.698362,0.000910
-0.697077,-0.697100,-0.698016,0.000916
-0.696731,-0.696802,-0.697670,0.000868
-0.696385,-0.696445,-0.697323,0.000878
-0.696038,-0.696166,-0.696977,0.000811
-0.695692,-0.695678,-0.696630,0.000953
-0.695345,-0.695362,-0.696284,0.000922
-0.694999,-0.695086,-0.695938,0.000852
-0.694653,-0.694780,-0.695591,0.000811
-0.694306,-0.694385,-0.695245,0.000860
-0.693960,-0.693950,-0.694898,0.000948
-0.693613,-0.693722,-0.694552,0.000830
-0.693267,-0.693415,-0.694205,0.000791
-0.692921,-0.693010,-0.693859,0.000849
-0.692574,-0.692678,-0.693513,0.000835
-0.692228,-0.692367,-0.693166,0.000799
-0.691881,-0.691992,-0.692820,0.000827
-0.691535,-0.691520,-0.692473,0.000953
-0.691189,-0.691267,-0.692127,0.000860
-0.690842,-0.690955,-0.691781,0.000825
-0.690496,-0.690506,-0.691434,0.000928
-0.690149,-0.690258,-0.691088,0.000830
-0.689803,-0.689935,-0.690741,0.000806
-0.689456,-0.689491,-0.690395,0.000904
-0.689110,-0.689138,-0.690049,0.000910
-0.688764,-0.688905,-0.689702,0.000797
-0.688417,-0.688475,-0.689356,0.000881
-0.688071,-0.688154,-0.689009,0.000856
-0.687724,-0.687779,-0.688663,0.000884
-0.687378,-0.687445,-0.688317,0.000872
-0.687032,-0.687074,-0.687970,0.000896
-0.686685,-0.686744,-0.687624,0.000879
-0.686339,-0.686449,-0.687277,0.000828
-0.685992,-0.686041,-0.686931,0.000890
-0.685646,-0.685705,-0.686584,0.000880
-0.685300,-0.685448,-0.686238,0.000790
-0.684953,-0.684977,-0.685892,0.000915
-0.684607,-0.684747,-0.685545,0.000798
-0.684260,-0.684291,-0.685199,0.000908
-0.683914,-0.683951,-0.684852,0.000902
-0.683567,-0.683593,-0.684506,0.000913
-0.683221,-0.683298,-0.684160,0.000862
-0.682875,-0.682984,-0.683813,0.000830
-0.682528,-0.682588,-0.683467,0.000879
-0.682182,-0.682271,-0.683120,0.000850
-0.681835,-0.681828,-0.682774,0.000946
-0.681489,-0.681583,-0.682428,0.000845
-0.681143,-0.681279,-0.682081,0.000802
-0.680796,-0.680790,-0.681735,0.000945
-0.680450,-0.680471,-0.681388,0.000917
-0.680103,-0.680227,-0.681042,0.000815
-0.679757,-0.679901,-0.680695,0.000795
-0.679411,-0.679499,-0.680349,0.000850
-0.679064,-0.679155,-0.680003,0.000848
-0.678718,-0.678724,-0.679656,0.000932
-0.678371,-0.678409,-0.679310,0.000901
-0.678025,-0.678023,-0.678963,0.000940
-0.677678,-0.677818,-0.678617,0.000799
-0.677332,-0.677325,-0.678271,0.000945
-0.676986,-0.677092,-0.677924,0.000832
-0.676639,-0.676793,-0.677578,0.000784
-0.676293,-0.676362,-0.677231,0.000869
-0.675946,-0.676049,-0.676885,0.000836
-0.675600,-0.675745,-0.676539,0.000794
-0.675254,-0.675261,-0.676192,0.000931
-0.674907,-0.674895,-0.675846,0.000950
-0.674561,-0.674649,-0.675499,0.000850
-0.674214,-0.674249,-0.675153,0.000904
-0.673868,-0.674015,-0.674807,0.000792
-0.673522,-0.673645,-0.674460,0.000815
-0.673175,-0.673260,-0.674114,0.000853
-0.672829,-0.672836,-0.673767,0.000932
-0.672482,-0.672487,-0.673421,0.000934
-0.672136,-0.672125,-0.673074,0.000949
-0.671790,-0.671822,-0.672728,0.000906
-0.671443,-0.671434,-0.672382,0.000947
-0.671097,-0.671253,-0.672035,0.000782
-0.670750,-0.670902,-0.671689,0.000787
-0.670404,-0.670403,-0.671342,0.000939
-0.670057,-0.670112,-0.670996,0.000884
-0.669711,-0.669741,-0.670650,0.000909
-0.669365,-0.669378,-0.670303,0.000925
-0.669018,-0.669074,-0.669957,0.000882
-0.668672,-0.668676,-0.669610,0.000934
-0.668325,-0.668471,-0.669264,0.000793
-0.667979,-0.668062,-0.668918,0.000856
-0.667633,-0.667788,-0.668571,0.000784
-0.667286,-0.667382,-0.668225,0.000842
-0.666940,-0.667071,-0.667878,0.000807
-0.666593,-0.666742,-0.667532,0.000789
-0.666247,-0.666331,-0.667185,0.000854
-0.665901,-0.665926,-0.666839,0.000914
-0.665554,-0.665641,-0.666493,0.000852
-0.665208,-0.665242,-0.666146,0.000905
-0.664861,-0.665016,-0.665800,0.000784
-0.664515,-0.664582,-0.665453,0.000871
-0.664168,-0.664212,-0.665107,0.000895
-0.663822,-0.663961,-0.664761,0.000800
-0.663476,-0.663495,-0.664414,0.000919
-0.663129,-0.663245,-0.664068,0.000823
-0.662783,-0.662895,-0.663721,0.000827
-0.662436,-0.662448,-0.663375,0.000927
-0.662090,-0.662170,-0.663029,0.000859
-0.661744,-0.661784,-0.662682,0.000898
-0.661397,-0.661541,-0.662336,0.000795
-0.661051,-0.661197,-0.661989,0.000793
-0.660704,-0.660743,-0.661643,0.000900
-0.660358,-0.660364,-0.661297,0.000933
